c(g:g)(CV_Vd_n1207_ac_des) X,c(g:g)(CV_Vd_n1207_ac_des) Y,c(g:g)(CV_Vd_n1227_ac_des) X,c(g:g)(CV_Vd_n1227_ac_des) Y,c(g:g)(CV_Vd_n1247_ac_des) X,c(g:g)(CV_Vd_n1247_ac_des) Y,c(g:g)(CV_Vd_n1267_ac_des) X,c(g:g)(CV_Vd_n1267_ac_des) Y,c(g:g)(CV_Vd_n1287_ac_des) X,c(g:g)(CV_Vd_n1287_ac_des) Y,c(g:g)(CV_Vd_n1307_ac_des) X,c(g:g)(CV_Vd_n1307_ac_des) Y,c(g:g)(CV_Vd_n1327_ac_des) X,c(g:g)(CV_Vd_n1327_ac_des) Y,c(g:g)(CV_Vd_n1347_ac_des) X,c(g:g)(CV_Vd_n1347_ac_des) Y,c(g:g)(CV_Vd_n1367_ac_des) X,c(g:g)(CV_Vd_n1367_ac_des) Y,c(g:g)(CV_Vd_n1387_ac_des) X,c(g:g)(CV_Vd_n1387_ac_des) Y,c(g:g)(CV_Vd_n1407_ac_des) X,c(g:g)(CV_Vd_n1407_ac_des) Y,c(g:g)(CV_Vd_n1427_ac_des) X,c(g:g)(CV_Vd_n1427_ac_des) Y,c(g:g)(CV_Vd_n1447_ac_des) X,c(g:g)(CV_Vd_n1447_ac_des) Y,c(g:g)(CV_Vd_n1467_ac_des) X,c(g:g)(CV_Vd_n1467_ac_des) Y,c(g:g)(CV_Vd_n1487_ac_des) X,c(g:g)(CV_Vd_n1487_ac_des) Y,c(g:g)(CV_Vd_n1507_ac_des) X,c(g:g)(CV_Vd_n1507_ac_des) Y,c(g:g)(CV_Vd_n1527_ac_des) X,c(g:g)(CV_Vd_n1527_ac_des) Y,c(g:g)(CV_Vd_n1547_ac_des) X,c(g:g)(CV_Vd_n1547_ac_des) Y,c(g:g)(CV_Vd_n1567_ac_des) X,c(g:g)(CV_Vd_n1567_ac_des) Y,c(g:g)(CV_Vd_n1587_ac_des) X,c(g:g)(CV_Vd_n1587_ac_des) Y,c(g:g)(CV_Vd_n1607_ac_des) X,c(g:g)(CV_Vd_n1607_ac_des) Y,c(g:g)(CV_Vd_n1627_ac_des) X,c(g:g)(CV_Vd_n1627_ac_des) Y,c(g:g)(CV_Vd_n1647_ac_des) X,c(g:g)(CV_Vd_n1647_ac_des) Y,c(g:g)(CV_Vd_n1667_ac_des) X,c(g:g)(CV_Vd_n1667_ac_des) Y,c(g:g)(CV_Vd_n1687_ac_des) X,c(g:g)(CV_Vd_n1687_ac_des) Y,c(g:g)(CV_Vd_n1707_ac_des) X,c(g:g)(CV_Vd_n1707_ac_des) Y,c(g:g)(CV_Vd_n1727_ac_des) X,c(g:g)(CV_Vd_n1727_ac_des) Y,c(g:g)(CV_Vd_n1747_ac_des) X,c(g:g)(CV_Vd_n1747_ac_des) Y,c(g:g)(CV_Vd_n1767_ac_des) X,c(g:g)(CV_Vd_n1767_ac_des) Y,c(g:g)(CV_Vd_n1787_ac_des) X,c(g:g)(CV_Vd_n1787_ac_des) Y,c(g:g)(CV_Vd_n1807_ac_des) X,c(g:g)(CV_Vd_n1807_ac_des) Y,c(g:g)(CV_Vd_n1827_ac_des) X,c(g:g)(CV_Vd_n1827_ac_des) Y,c(g:g)(CV_Vd_n1847_ac_des) X,c(g:g)(CV_Vd_n1847_ac_des) Y,c(g:g)(CV_Vd_n1867_ac_des) X,c(g:g)(CV_Vd_n1867_ac_des) Y,c(g:g)(CV_Vd_n1887_ac_des) X,c(g:g)(CV_Vd_n1887_ac_des) Y,c(g:g)(CV_Vd_n1907_ac_des) X,c(g:g)(CV_Vd_n1907_ac_des) Y,c(g:g)(CV_Vd_n1927_ac_des) X,c(g:g)(CV_Vd_n1927_ac_des) Y,c(g:g)(CV_Vd_n1947_ac_des) X,c(g:g)(CV_Vd_n1947_ac_des) Y,c(g:g)(CV_Vd_n1967_ac_des) X,c(g:g)(CV_Vd_n1967_ac_des) Y,c(g:g)(CV_Vd_n1987_ac_des) X,c(g:g)(CV_Vd_n1987_ac_des) Y,c(g:g)(CV_Vd_n2007_ac_des) X,c(g:g)(CV_Vd_n2007_ac_des) Y,c(g:g)(CV_Vd_n2027_ac_des) X,c(g:g)(CV_Vd_n2027_ac_des) Y,c(g:g)(CV_Vd_n2047_ac_des) X,c(g:g)(CV_Vd_n2047_ac_des) Y,c(g:g)(CV_Vd_n2067_ac_des) X,c(g:g)(CV_Vd_n2067_ac_des) Y
0.034517657,2.529429e-17,0.034517657,2.5233294e-17,0.034517657,2.5140385e-17,0.034517657,2.5052028e-17,0.034517657,2.4966112e-17,0.034517657,2.4882147e-17,0.034517657,2.4801084e-17,0.034831816,2.4725896e-17,0.034831816,2.4648665e-17,0.034831816,2.4574451e-17,0.06,2.4789698e-17,0.034831816,2.4433195e-17,0.06,2.4644472e-17,0.06,2.457501e-17,-,-,0.0092605492,2.3919875e-17,0.0057240973,2.3829932e-17,0.0043138303,2.3763424e-17,0.034517657,2.4001635e-17,0.034517657,2.3951194e-17,0.034517657,2.3902861e-17,0.034517657,2.3855169e-17,0.051114634,2.3957536e-17,0.0032904452,2.3475717e-17,0.0020214415,2.3426406e-17,0.0085236672,2.3442719e-17,-,-,-,-,0.0044670856,2.3304263e-17,0.0044766356,2.3272637e-17,0.0087397511,2.3276325e-17,0.0088202382,2.3246688e-17,0.0087118018,2.3217568e-17,0.0043349243,2.3156881e-17,0.0043690404,2.3132437e-17,0.0043522873,2.3110153e-17,0.0043522873,2.3092504e-17,0.0042298708,2.3059774e-17,0.0043428525,2.3018475e-17,0.004475819,2.3023461e-17,0.0044863493,2.2990875e-17,0.004459721,2.2984778e-17,0.0081970365,2.2989275e-17,-,-
0.040517657,2.5370036e-17,0.040517657,2.5308602e-17,0.040517657,2.5213267e-17,0.040517657,2.5123232e-17,0.040517657,2.5036178e-17,0.040517657,2.4951428e-17,0.040517657,2.486759e-17,0.040831816,2.4791805e-17,0.040831816,2.4719988e-17,0.040831816,2.4644578e-17,0.066,2.4860025e-17,0.040831816,2.45007e-17,0.066,2.4713082e-17,0.066,2.4642378e-17,-,-,0.011406117,2.3940845e-17,0.0059922932,2.3832673e-17,0.0043764596,2.3764357e-17,0.040517657,2.4059293e-17,0.040517657,2.4010784e-17,0.040517657,2.3964604e-17,0.040517657,2.3916532e-17,0.057114634,2.4016193e-17,0.00329094,2.3475723e-17,0.0020347834,2.3426425e-17,0.010439704,2.3459044e-17,-,-,-,-,0.0054699309,2.3312148e-17,0.0054794809,2.3280597e-17,0.010723145,2.3291797e-17,0.010826683,2.3263625e-17,0.010693605,2.3233004e-17,0.0052934462,2.3163638e-17,0.0053492203,2.3140235e-17,0.005321454,2.311842e-17,0.005321454,2.3096812e-17,0.0051559634,2.3063772e-17,0.005290727,2.3038748e-17,0.0054673934,2.3032637e-17,0.0054779267,2.3012594e-17,0.0054628225,2.2989475e-17,0.010045682,2.3000048e-17,-,-
0.046517657,2.5446608e-17,0.046517657,2.5384342e-17,0.046517657,2.5287346e-17,0.046517657,2.5194981e-17,0.046517657,2.5106745e-17,0.046517657,2.5020988e-17,0.046517657,2.4935615e-17,0.046831816,2.4858138e-17,0.046831816,2.478907e-17,0.046831816,2.471247e-17,0.072,2.4930501e-17,0.046831816,2.4566767e-17,0.072,2.4781902e-17,0.072,2.4710869e-17,-,-,0.01395219,2.3966004e-17,0.006072752,2.3833473e-17,0.0044507797,2.3764748e-17,0.046517657,2.4120692e-17,0.046517657,2.4066031e-17,0.046517657,2.4012538e-17,0.046517657,2.3962426e-17,0.063114634,2.4075636e-17,0.0032915008,2.3476029e-17,-,-,0.0127134,2.347891e-17,-,-,-,-,0.006659974,2.3322043e-17,0.006669524,2.328963e-17,0.013076772,2.3310641e-17,0.013207663,2.3282486e-17,0.013045344,2.3252234e-17,0.0064308923,2.3172108e-17,0.0065123672,2.3148202e-17,0.0064715318,2.3127507e-17,0.0064715318,2.3105075e-17,0.0062549267,2.3074621e-17,0.0064028997,2.3036883e-17,0.0066308407,2.3040635e-17,0.0066545985,2.3009486e-17,0.0066531696,2.3004039e-17,0.012239407,2.302031e-17,-,-
0.052517657,2.5523805e-17,0.052517657,2.545961e-17,0.052517657,2.5361803e-17,0.052517657,2.5267582e-17,0.052517657,2.5178571e-17,0.052517657,2.5091443e-17,0.052517657,2.5004189e-17,0.052831816,2.4937851e-17,0.052831816,2.4858834e-17,0.052831816,2.4781463e-17,0.078,2.5058284e-17,0.052831816,2.4634104e-17,0.078,2.4908149e-17,0.078,2.4836232e-17,-,-,0.01697353,2.3996014e-17,0.0061682298,2.3834172e-17,0.0044730757,2.376502e-17,0.052517657,2.4181866e-17,0.052517657,2.4126358e-17,0.052517657,2.4072653e-17,0.052517657,2.4021134e-17,0.069114634,2.4135287e-17,0.0032916691,2.347638e-17,-,-,0.01541152,2.3502118e-17,-,-,-,-,0.0080721585,2.3333617e-17,0.0080817085,2.3301332e-17,0.015869742,2.3333779e-17,0.016033094,2.3305268e-17,0.015836075,2.3274437e-17,0.0077806616,2.3182935e-17,0.0078926348,2.3158273e-17,0.0078362908,2.3136859e-17,0.0078362908,2.3116745e-17,0.0075590297,2.309234e-17,0.0077078489,2.3043905e-17,0.0079959523,2.3050672e-17,0.0080509158,2.3013448e-17,0.0080657148,2.3009341e-17,0.014842628,2.3041906e-17,-,-
0.058517657,2.5602552e-17,0.058517657,2.5535313e-17,0.058517657,2.5437344e-17,0.058517657,2.5341879e-17,0.058517657,2.5250857e-17,0.058517657,2.5162487e-17,0.058517657,2.5075623e-17,0.058831816,2.5009225e-17,0.058831816,2.492959e-17,0.058831816,2.4851844e-17,0.084,2.5108094e-17,0.058831816,2.4702407e-17,0.084,2.4955429e-17,0.084,2.4881861e-17,-,-,0.020558854,2.4031179e-17,0.00628153,2.3835064e-17,0.0044797645,2.376459e-17,0.058517657,2.4244128e-17,0.058517657,2.4187445e-17,0.058517657,2.4132541e-17,0.058517657,2.408029e-17,0.075114634,2.4196391e-17,0.0032917196,2.34761e-17,-,-,0.01861329,2.3530234e-17,-,-,-,-,0.0097479507,2.3347495e-17,0.0097575008,2.3314764e-17,0.019184068,2.3361395e-17,0.019385938,2.3332821e-17,0.019147743,2.3301887e-17,0.0093823879,2.3195706e-17,0.0095305524,2.3171396e-17,0.0094558048,2.3148896e-17,0.0094558048,2.3125466e-17,0.0091065653,2.3104879e-17,0.0092389894,2.3078962e-17,0.0095976831,2.3062123e-17,0.0097078789,2.3036302e-17,0.0097419351,2.3025143e-17,0.017931784,2.3066187e-17,-,-
0.064517657,2.5682187e-17,0.064517657,2.5612859e-17,0.064517657,2.5513797e-17,0.064517657,2.5416962e-17,0.064517657,2.532479e-17,0.064517657,2.5236456e-17,0.064517657,2.5148902e-17,0.064831816,2.5064463e-17,0.064831816,2.5001552e-17,0.064831816,2.4922514e-17,0.09,2.5166929e-17,0.064831816,2.477178e-17,0.09,2.501245e-17,0.09,2.4939395e-17,-,-,0.024813438,2.4074135e-17,0.0063495102,2.3835737e-17,0.0044877019,2.3764742e-17,0.064517657,2.4306941e-17,0.064517657,2.4249786e-17,0.064517657,2.4194013e-17,0.064517657,2.4140281e-17,0.081114634,2.4303509e-17,0.003291727,2.3476377e-17,-,-,0.022412722,2.3564376e-17,-,-,-,-,0.011736558,2.336372e-17,0.011746108,2.3331276e-17,0.023117067,2.3394566e-17,0.023364647,2.336551e-17,0.023077588,2.3334158e-17,0.011283103,2.3210871e-17,0.011474215,2.3186797e-17,0.011377628,2.3163856e-17,0.011377628,2.3135408e-17,0.010942974,2.3118398e-17,0.011035528,2.3096881e-17,0.011477047,2.307592e-17,0.011674142,2.3057837e-17,0.01173105,2.3037433e-17,0.021597581,2.3093192e-17,-,-
0.070517657,2.5763788e-17,0.070517657,2.5694374e-17,0.070517657,2.559127e-17,0.070517657,2.5492677e-17,0.070517657,2.5399867e-17,0.070517657,2.5310789e-17,0.070517657,2.522139e-17,0.070831816,2.513869e-17,0.070831816,2.5073835e-17,0.070831816,2.4994167e-17,0.096,2.5236053e-17,0.070831816,2.4841512e-17,0.096,2.5078649e-17,0.096,2.5004181e-17,-,-,0.029862212,2.4125635e-17,0.0063699042,2.3836088e-17,0.0044900831,2.376481e-17,0.070517657,2.4371089e-17,0.070517657,2.4312472e-17,0.070517657,2.4255777e-17,0.070517657,2.4201608e-17,0.087114634,2.4347384e-17,0.0032917358,2.3475654e-17,-,-,0.026921382,2.3605423e-17,-,-,-,-,0.014096371,2.3383493e-17,0.014105921,2.33504e-17,0.027784226,2.3434547e-17,0.028086047,2.3405451e-17,0.027741004,2.3373215e-17,0.013538618,2.3228595e-17,0.013780694,2.320484e-17,0.013658192,2.3179803e-17,0.013658192,2.3153961e-17,0.01312218,2.3132891e-17,0.013143466,2.3105952e-17,0.013682168,2.3092072e-17,0.014007441,2.3072258e-17,0.014091466,2.3057484e-17,0.025947662,2.3119559e-17,-,-
0.076517657,2.5846423e-17,0.076517657,2.5773756e-17,0.076517657,2.5670149e-17,0.076517657,2.5569783e-17,0.076517657,2.5476213e-17,0.076517657,2.5385647e-17,0.076517657,2.5294959e-17,0.076831816,2.5211852e-17,0.076831816,2.5123229e-17,0.076831816,2.5040294e-17,0.102,2.5307032e-17,0.076831816,2.4912768e-17,0.102,2.514804e-17,0.102,2.507325e-17,-,-,0.035853423,2.4185934e-17,0.0063930175,2.3836478e-17,0.0044904244,2.3765024e-17,0.076517657,2.4422016e-17,0.076517657,2.4369567e-17,0.076517657,2.4328004e-17,0.076517657,2.4278337e-17,0.093114634,2.4402696e-17,-,-,-,-,0.032271659,2.3656467e-17,-,-,-,-,0.016896683,2.3406775e-17,0.016906233,2.337389e-17,0.033322588,2.3483418e-17,0.033688776,2.3452677e-17,0.033274925,2.3419308e-17,0.016215163,2.3250292e-17,0.016517716,2.3226868e-17,0.016364461,2.3200591e-17,0.016364461,2.3177246e-17,0.01570817,2.314889e-17,0.01561678,2.3128081e-17,0.01626951,2.3111251e-17,0.016776288,2.3094138e-17,0.016892493,2.3076609e-17,0.031109757,2.3155187e-17,-,-
0.082517657,2.5966378e-17,0.082517657,2.5897043e-17,0.082517657,2.5797163e-17,0.082517657,2.5699993e-17,0.082517657,2.5605977e-17,0.082517657,2.5515153e-17,0.082517657,2.5426443e-17,0.082831816,2.5343222e-17,0.082831816,2.5259415e-17,0.082831816,2.5177338e-17,0.108,2.5381398e-17,0.082831816,2.5019043e-17,0.108,2.5221389e-17,0.108,2.5145697e-17,-,-,0.041853423,2.4248548e-17,0.0063964845,2.383646e-17,0.0044908294,2.3765053e-17,0.082517657,2.4539113e-17,0.082517657,2.4478966e-17,0.082517657,2.442127e-17,0.082517657,2.4366492e-17,0.099114634,2.4461569e-17,-,-,-,-,0.038271659,2.3714502e-17,-,-,-,-,0.02021972,2.3434944e-17,0.02022927,2.3401911e-17,0.039322588,2.353456e-17,0.039688776,2.3508724e-17,0.039274925,2.3470562e-17,0.01939133,2.3276391e-17,0.019765648,2.325282e-17,0.0195759,2.3226172e-17,0.0195759,2.3200685e-17,0.018776878,2.3173093e-17,0.018518802,2.3148318e-17,0.019305324,2.3132181e-17,0.020061988,2.3117804e-17,0.020216379,2.3099687e-17,0.037109757,2.3193183e-17,-,-
0.088517657,2.6047856e-17,0.088517657,2.5963084e-17,0.088517657,2.586136e-17,0.088517657,2.5763014e-17,0.088517657,2.5668019e-17,0.088517657,2.5576014e-17,0.088517657,2.5486373e-17,0.088831816,2.5402732e-17,0.088831816,2.5317971e-17,0.088831816,2.5235534e-17,0.114,2.5457468e-17,0.088831816,2.5075703e-17,0.114,2.5296692e-17,0.114,2.5219594e-17,-,-,0.047853423,2.4311566e-17,0.0063970045,2.3836454e-17,0.0044910724,2.3764516e-17,0.088517657,2.4588735e-17,0.088517657,2.4527863e-17,0.088517657,2.4469965e-17,0.088517657,2.4413849e-17,0.10511463,2.4524762e-17,-,-,-,-,0.044271659,2.3772217e-17,-,-,-,-,0.024163057,2.3468809e-17,0.024172607,2.3435586e-17,0.045322588,2.3585948e-17,0.045688776,2.355895e-17,0.045274925,2.352669e-17,0.023160381,2.3307869e-17,0.023619862,2.3284759e-17,0.023386807,2.3258633e-17,0.023386807,2.3229959e-17,0.022418412,2.3197867e-17,0.021923841,2.3171785e-17,0.022867346,2.3160454e-17,0.023961017,2.3147594e-17,0.024160723,2.312704e-17,0.043109757,2.3243805e-17,-,-
0.094517657,2.6128301e-17,0.094517657,2.6039724e-17,0.094517657,2.5936535e-17,0.094517657,2.5836796e-17,0.094517657,2.5740966e-17,0.094517657,2.5647328e-17,0.094517657,2.5556868e-17,0.094831816,2.5472561e-17,0.094831816,2.538687e-17,0.094831816,2.5303525e-17,0.12,2.5536471e-17,0.094831816,2.5142737e-17,0.12,2.5373223e-17,0.12,2.5295915e-17,-,-,0.053853423,2.4376145e-17,0.0063971571,2.383638e-17,0.0044912166,2.3764845e-17,0.094517657,2.464853e-17,0.094517657,2.4586234e-17,0.094517657,2.452789e-17,0.094517657,2.4470523e-17,0.11111463,2.4590754e-17,-,-,-,-,0.050271659,2.3813982e-17,-,-,-,-,0.028842483,2.3510811e-17,0.028852033,2.3476964e-17,0.051322588,2.3639546e-17,0.051688776,2.3614113e-17,0.051274925,2.3566169e-17,0.027632988,2.3344697e-17,0.028193528,2.3323156e-17,0.027909084,2.3296649e-17,0.027909084,2.3266541e-17,0.026739699,2.3232296e-17,0.025919086,2.3201614e-17,0.027046785,2.3191782e-17,0.028587866,2.3181318e-17,0.028841345,2.3156971e-17,0.049109757,2.3299434e-17,-,-
0.10051766,2.6210252e-17,0.10051766,2.6119334e-17,0.10051766,2.6015026e-17,0.10051766,2.5914178e-17,0.10051766,2.581631e-17,0.10051766,2.5722135e-17,0.10051766,2.5630737e-17,0.10083182,2.5545348e-17,0.10083182,2.5459075e-17,0.10083182,2.5374387e-17,0.126,2.5615788e-17,0.10083182,2.5212181e-17,0.126,2.545177e-17,0.126,2.5373428e-17,-,-,0.059853423,2.4440924e-17,0.0063971789,2.3836705e-17,0.0044913877,2.3764838e-17,0.10051766,2.4711573e-17,0.10051766,2.4648893e-17,0.10051766,2.4590608e-17,0.10051766,2.4532144e-17,0.11711463,2.4657701e-17,-,-,-,-,0.056271659,2.3870023e-17,-,-,-,-,0.034395403,2.3561948e-17,0.034404953,2.352553e-17,0.057322588,2.3685311e-17,0.057688776,2.3654162e-17,0.057274925,2.3618154e-17,0.032940482,2.3389984e-17,0.033620946,2.336857e-17,0.03327552,2.3340634e-17,0.03327552,2.3310408e-17,0.031867626,2.3273115e-17,0.030606841,2.3236287e-17,0.03195066,2.3231343e-17,0.034078393,2.3223803e-17,0.034395683,2.3196811e-17,0.055109757,2.3345917e-17,-,-
0.10651766,2.6294037e-17,0.10651766,2.6203583e-17,0.10651766,2.6097069e-17,0.10651766,2.5994622e-17,0.10651766,2.5895935e-17,0.10651766,2.5800913e-17,0.10651766,2.5708396e-17,0.10683182,2.5621838e-17,0.10683182,2.5534816e-17,0.10683182,2.5449763e-17,0.132,2.5697555e-17,0.10683182,2.5285457e-17,0.132,2.5531725e-17,0.132,2.5452315e-17,-,-,0.065853423,2.4506678e-17,0.0063972049,2.383635e-17,0.0044914391,2.3765039e-17,0.10651766,2.4778965e-17,0.10651766,2.4714917e-17,0.10651766,2.4655504e-17,0.10651766,2.4597068e-17,0.12311463,2.4726941e-17,-,-,-,-,0.062271659,2.3926907e-17,-,-,-,-,0.040395403,2.3617842e-17,0.040404953,2.3578667e-17,0.063322588,2.3738621e-17,0.063688776,2.3707062e-17,0.063274925,2.3670296e-17,0.038940482,2.3445286e-17,0.039620946,2.3422051e-17,0.03927552,2.3398754e-17,0.03927552,2.3367344e-17,0.037867626,2.3318239e-17,0.03610714,2.328034e-17,0.03770454,2.3278689e-17,0.040078393,2.3273321e-17,0.040395683,2.3248992e-17,0.061109757,2.3393579e-17,-,-
0.11251766,2.6377886e-17,0.11251766,2.6290272e-17,0.11251766,2.6182325e-17,0.11251766,2.6077785e-17,0.11251766,2.5978249e-17,0.11251766,2.5881307e-17,0.11251766,2.5787733e-17,0.11283182,2.5700973e-17,0.11283182,2.5612598e-17,0.11283182,2.5526531e-17,0.138,2.5782037e-17,0.11283182,2.53614e-17,0.138,2.561344e-17,0.138,2.5532608e-17,-,-,0.071853423,2.4573326e-17,0.0063972127,2.3836631e-17,0.0044914466,2.3765051e-17,0.11251766,2.4848098e-17,0.11251766,2.4784227e-17,0.11251766,2.4723082e-17,0.11251766,2.4663797e-17,0.12911463,2.4797347e-17,-,-,-,-,0.068271659,2.398449e-17,-,-,-,-,0.046395403,2.3672163e-17,0.046404953,2.3627093e-17,0.069322588,2.3793299e-17,0.069688776,2.376098e-17,0.069274925,2.3723466e-17,0.044940482,2.3495858e-17,0.045620946,2.3476781e-17,0.04527552,2.3439859e-17,0.04527552,2.3412054e-17,0.043867626,2.3376469e-17,0.04210714,2.3337985e-17,0.04370454,2.3318182e-17,0.046078393,2.3316577e-17,0.046395683,2.3298117e-17,0.067109757,2.3441984e-17,-,-
0.11851766,2.646536e-17,0.11851766,2.63797e-17,0.11851766,2.6269606e-17,0.11851766,2.6163589e-17,0.11851766,2.6062036e-17,0.11851766,2.5964808e-17,0.11851766,2.5869747e-17,0.11883182,2.5781474e-17,0.11883182,2.5692945e-17,0.11883182,2.5605608e-17,0.144,2.5866621e-17,0.11883182,2.5438648e-17,0.144,2.5698595e-17,0.144,2.5617866e-17,-,-,0.077853423,2.4697717e-17,-,-,0.0044914555,2.376538e-17,0.11851766,2.4919825e-17,0.11851766,2.4855788e-17,0.11851766,2.4792553e-17,0.11851766,2.4732297e-17,0.13511463,2.4870165e-17,-,-,-,-,0.074271659,2.404297e-17,-,-,-,-,0.052395403,2.3713399e-17,0.052404953,2.3676496e-17,0.075322588,2.3845846e-17,0.075688776,2.3824042e-17,0.075274925,2.3799813e-17,0.050940482,2.3533188e-17,0.051620946,2.3509966e-17,0.05127552,2.347892e-17,0.05127552,2.3452367e-17,0.049867626,2.3415638e-17,0.04810714,2.3377878e-17,0.04970454,2.3367615e-17,0.052078393,2.3363978e-17,0.052395683,2.3345463e-17,0.073109757,2.3491192e-17,-,-
0.12451766,2.655309e-17,0.12451766,2.6470407e-17,0.12451766,2.6356873e-17,0.12451766,2.6251112e-17,0.12451766,2.6147699e-17,0.12451766,2.6049116e-17,0.12451766,2.5952919e-17,0.12483182,2.5864072e-17,0.12483182,2.5774266e-17,0.12483182,2.5686469e-17,0.15,2.5958551e-17,0.12483182,2.5517176e-17,0.15,2.5780711e-17,0.15,2.569859e-17,-,-,0.083853423,2.4742676e-17,-,-,-,-,0.12451766,2.4992629e-17,0.12451766,2.4926659e-17,0.12451766,2.4864209e-17,0.12451766,2.480263e-17,0.14111463,2.4943943e-17,-,-,-,-,0.080271659,2.4151276e-17,-,-,-,-,0.058395403,2.3768176e-17,0.058404953,2.3730667e-17,0.081322588,2.3951131e-17,0.081688776,2.391644e-17,0.081274925,2.3878455e-17,0.056940482,2.3583964e-17,0.057620946,2.3560775e-17,0.05727552,2.3528566e-17,0.05727552,2.3502106e-17,0.055867626,2.3464091e-17,0.05410714,2.3425883e-17,0.05570454,2.3415016e-17,0.058078393,2.3411649e-17,0.058395683,2.3392389e-17,0.079109757,2.3594704e-17,-,-
0.13051766,2.6644555e-17,0.13051766,2.6563585e-17,0.13051766,2.6450351e-17,0.13051766,2.6341003e-17,0.13051766,2.6236528e-17,0.13051766,2.6135642e-17,0.13051766,2.6038235e-17,0.13083182,2.5948087e-17,0.13083182,2.5857205e-17,0.13083182,2.5768195e-17,0.156,2.6045907e-17,0.13083182,2.5597351e-17,0.156,2.5873064e-17,0.156,2.57918e-17,-,-,0.089853423,2.4796755e-17,-,-,-,-,0.13051766,2.5067516e-17,0.13051766,2.5001147e-17,0.13051766,2.4937048e-17,0.13051766,2.4874796e-17,0.14711463,2.5019361e-17,-,-,-,-,0.086271659,2.4191893e-17,-,-,-,-,0.064395403,2.3823307e-17,0.064404953,2.3784965e-17,0.087322588,2.3989067e-17,0.087688776,2.3955339e-17,0.087274925,2.3916337e-17,0.062940482,2.363572e-17,0.063620946,2.3611764e-17,0.06327552,2.3579595e-17,0.06327552,2.3551647e-17,0.061867626,2.3514139e-17,0.06010714,2.3474215e-17,0.06170454,2.3464061e-17,0.064078393,2.3460166e-17,0.064395683,2.3440891e-17,0.085109757,2.3622911e-17,-,-
0.13651766,2.6738133e-17,0.13651766,2.6656454e-17,0.13651766,2.6542635e-17,0.13651766,2.6432449e-17,0.13651766,2.6326574e-17,0.13651766,2.6225057e-17,0.13651766,2.612639e-17,0.13683182,2.603414e-17,0.13683182,2.5941725e-17,0.13683182,2.5851999e-17,0.162,2.6134807e-17,0.13683182,2.5679932e-17,0.162,2.5961851e-17,0.162,2.5876053e-17,-,-,0.095853423,2.4860654e-17,-,-,-,-,0.13651766,2.5143846e-17,0.13651766,2.5076282e-17,0.13651766,2.5011601e-17,0.13651766,2.4948306e-17,0.15311463,2.5096512e-17,-,-,-,-,0.092271659,2.4244753e-17,-,-,-,-,0.070395403,2.3879248e-17,0.070404953,2.3840596e-17,0.093322588,2.403803e-17,0.093688776,2.4003873e-17,0.093274925,2.3964142e-17,0.068940482,2.3688849e-17,0.069620946,2.3663955e-17,0.06927552,2.3631113e-17,0.06927552,2.3603278e-17,0.067867626,2.3564383e-17,0.06610714,2.3523709e-17,0.06770454,2.3513406e-17,0.070078393,2.3509883e-17,0.070395683,2.3490213e-17,0.091109757,2.3664724e-17,-,-
0.14251766,2.6836546e-17,0.14251766,2.6749914e-17,0.14251766,2.6637904e-17,0.14251766,2.6524837e-17,0.14251766,2.6417273e-17,0.14251766,2.6316297e-17,0.14251766,2.6216567e-17,0.14283182,2.612425e-17,0.14283182,2.6031938e-17,0.14283182,2.5941153e-17,0.168,2.622534e-17,0.14283182,2.5763394e-17,0.168,2.6047606e-17,0.168,2.5962522e-17,-,-,0.10185342,2.4927819e-17,-,-,-,-,0.14251766,2.5221569e-17,0.14251766,2.5153288e-17,0.14251766,2.5087327e-17,0.14251766,2.5023603e-17,0.15911463,2.5175194e-17,-,-,-,-,0.098271659,2.4300969e-17,-,-,-,-,0.076395403,2.3913775e-17,0.076404953,2.3880944e-17,0.099322588,2.4090775e-17,0.099688776,2.4055593e-17,0.099274925,2.4015379e-17,0.074940482,2.3763758e-17,0.075620946,2.3734877e-17,0.07527552,2.3701481e-17,0.07527552,2.3665602e-17,0.073867626,2.3616161e-17,0.07210714,2.3575056e-17,0.07370454,2.3563658e-17,0.076078393,2.3562509e-17,0.076395683,2.3530449e-17,0.097109757,2.3708954e-17,-,-
0.14851766,2.6937115e-17,0.14851766,2.6857373e-17,0.14851766,2.673711e-17,0.14851766,2.6621592e-17,0.14851766,2.6510399e-17,0.14851766,2.6409185e-17,0.14851766,2.6310504e-17,0.14883182,2.6215636e-17,0.14883182,2.6122766e-17,0.14883182,2.6030575e-17,0.174,2.6318512e-17,0.14883182,2.5855257e-17,0.174,2.6139974e-17,0.174,2.6053712e-17,-,-,0.10785342,2.4997879e-17,-,-,-,-,0.14851766,2.5300735e-17,0.14851766,2.5231729e-17,0.14851766,2.5164838e-17,0.14851766,2.509993e-17,0.16511463,2.5246124e-17,-,-,-,-,0.10427166,2.4360457e-17,-,-,-,-,0.082395403,2.4035644e-17,0.082404953,2.3996317e-17,0.10532259,2.4147784e-17,0.10568878,2.4111876e-17,0.10527493,2.4070875e-17,0.080940482,2.3843577e-17,0.081620946,2.3816154e-17,0.08127552,2.3784371e-17,0.08127552,2.3753711e-17,0.079867626,2.3718695e-17,0.07810714,2.3684427e-17,0.07970454,2.366708e-17,0.082078393,2.3654774e-17,0.082395683,2.3633191e-17,0.10310976,2.3758578e-17,-,-
